s,x,y,z
0.281379310345,3.7027620433e-13,0.208499875272,0.128033095826
0.282068965517,3.87334290608e-13,0.209189523868,0.128036107599
0.28275862069,4.04392376887e-13,0.209879172464,0.128039119373
0.283448275862,4.21450463165e-13,0.21056882106,0.128042131147
0.284137931034,4.38508549443e-13,0.211258469656,0.128045142921
0.284827586207,4.55566635722e-13,0.211948118252,0.128048154695
0.285517241379,4.72624722e-13,0.212637766848,0.128051166469
0.286206896552,4.89682808278e-13,0.213327415444,0.128054178243
0.286896551724,5.06740894557e-13,0.21401706404,0.128057190017
0.287586206897,5.23798980835e-13,0.214706712636,0.128060201791
0.288275862069,5.40857067113e-13,0.215396361232,0.128063213565
0.288965517241,5.57915153391e-13,0.216086009828,0.128066225339
0.289655172414,5.7497323967e-13,0.216775658424,0.128069237112
0.290344827586,5.92031325948e-13,0.21746530702,0.128072248886
0.291034482759,6.09089412226e-13,0.218154955616,0.12807526066
0.291724137931,6.26147498505e-13,0.218844604213,0.128078272434
0.292413793103,6.43205584783e-13,0.219534252809,0.128081284208
0.293103448276,6.60263671061e-13,0.220223901405,0.128084295982
0.293793103448,6.7732175734e-13,0.220913550001,0.128087307756
0.294482758621,6.94379843618e-13,0.221603198597,0.12809031953
0.295172413793,7.11437929896e-13,0.222292847193,0.128093331304
0.295862068966,7.28496016175e-13,0.222982495789,0.128096343078
0.296551724138,7.45554102453e-13,0.223672144385,0.128099354851
0.29724137931,7.62612188731e-13,0.224361792981,0.128102366625
0.297931034483,7.79670275009e-13,0.225051441577,0.128105378399
0.298620689655,7.96728361288e-13,0.225741090173,0.128108390173
0.299310344828,8.13786447566e-13,0.226430738769,0.128111401947
0.3,8.30844533844e-13,0.227120387365,0.128114413721
0.3,8.30844533844e-13,0.227120387365,0.128114413721
0.300689655172,8.47902620123e-13,0.227810035961,0.128117425495
0.301379310345,8.64960706401e-13,0.228499684557,0.128120437269
0.302068965517,8.82018792679e-13,0.229189333153,0.128123449043
0.30275862069,8.99076878958e-13,0.22987898175,0.128126460817
0.303448275862,9.16134965236e-13,0.230568630346,0.128129472591
0.304137931034,9.33193051514e-13,0.231258278942,0.128132484364
0.304827586207,9.50251137792e-13,0.231947927538,0.128135496138
0.305517241379,9.67309224071e-13,0.232637576134,0.128138507912
0.306206896552,9.84367310349e-13,0.23332722473,0.128141519686
0.306896551724,1.00142539663e-12,0.234016873326,0.12814453146
0.307586206897,1.01848348291e-12,0.234706521922,0.128147543234
0.308275862069,1.03554156918e-12,0.235396170518,0.128150555008
0.308965517241,1.05259965546e-12,0.236085819114,0.128153566782
0.309655172414,1.06965774174e-12,0.23677546771,0.128156578556
0.310344827586,1.08671582802e-12,0.237465116306,0.12815959033
0.311034482759,1.1037739143e-12,0.238154764902,0.128162602103
0.311724137931,1.12083200058e-12,0.238844413498,0.128165613877
0.312413793103,1.13789008685e-12,0.239534062094,0.128168625651
0.313103448276,1.15494817313e-12,0.240223710691,0.128171637425
0.313793103448,1.17200625941e-12,0.240913359287,0.128174649199
0.314482758621,1.18906434569e-12,0.241603007883,0.128177660973
0.315172413793,1.20612243197e-12,0.242292656479,0.128180672747
0.315862068966,1.22318051825e-12,0.242982305075,0.128183684521
0.316551724138,1.24023860452e-12,0.243671953671,0.128186696295
0.31724137931,1.2572966908e-12,0.244361602267,0.128189708069
0.317931034483,1.27435477708e-12,0.245051250863,0.128192719843
0.318620689655,1.29141286336e-12,0.245740899459,0.128195731616
0.319310344828,1.30847094964e-12,0.246430548055,0.12819874339
0.32,1.32552903592e-12,0.247120196651,0.128201755164
0.32,1.32552903592e-12,0.247120196651,0.128201755164
0.320689655172,1.34258712219e-12,0.247809845247,0.128204766938
0.321379310345,1.35964520847e-12,0.248499493843,0.128207778712
0.322068965517,1.37670329475e-12,0.249189142439,0.128210790486
0.32275862069,1.39376138103e-12,0.249878791035,0.12821380226
0.323448275862,1.41081946731e-12,0.250568439632,0.128216814034
0.324137931034,1.42787755358e-12,0.251258088228,0.128219825808
0.324827586207,1.44493563986e-12,0.251947736824,0.128222837582
0.325517241379,1.46199372614e-12,0.25263738542,0.128225849356
0.326206896552,1.47905181242e-12,0.253327034016,0.128228861129
0.326896551724,1.4961098987e-12,0.254016682612,0.128231872903
0.327586206897,1.51316798498e-12,0.254706331208,0.128234884677
0.328275862069,1.53022607125e-12,0.255395979804,0.128237896451
0.328965517241,1.54728415753e-12,0.2560856284,0.128240908225
0.329655172414,1.56434224381e-12,0.256775276996,0.128243919999
0.330344827586,1.58140033009e-12,0.257464925592,0.128246931773
0.331034482759,1.59845841637e-12,0.258154574188,0.128249943547
0.331724137931,1.61551650265e-12,0.258844222784,0.128252955321
0.332413793103,1.63257458892e-12,0.25953387138,0.128255967095
0.333103448276,1.6496326752e-12,0.260223519976,0.128258978868
0.333793103448,1.66669076148e-12,0.260913168572,0.128261990642
0.334482758621,1.68374884776e-12,0.261602817169,0.128265002416
0.335172413793,1.70080693404e-12,0.262292465765,0.12826801419
0.335862068966,1.71786502032e-12,0.262982114361,0.128271025964
0.336551724138,1.73492310659e-12,0.263671762957,0.128274037738
0.33724137931,1.75198119287e-12,0.264361411553,0.128277049512
0.337931034483,1.76903927915e-12,0.265051060149,0.128280061286
0.338620689655,1.78609736543e-12,0.265740708745,0.12828307306
0.339310344828,1.80315545171e-12,0.266430357341,0.128286084834
0.34,1.82021353799e-12,0.267120005937,0.128289096608
0.34,1.82021353799e-12,0.267120005937,0.128289096608
0.340689655172,1.83727162426e-12,0.267809654533,0.128292108381
0.341379310345,1.85432971054e-12,0.268499303129,0.128295120155
0.342068965517,1.87138779682e-12,0.269188951725,0.128298131929
0.34275862069,1.8884458831e-12,0.269878600321,0.128301143703
0.343448275862,1.90550396938e-12,0.270568248917,0.128304155477
0.344137931034,1.92256205566e-12,0.271257897513,0.128307167251
0.344827586207,1.93962014193e-12,0.27194754611,0.128310179025
0.345517241379,1.95667822821e-12,0.272637194706,0.128313190799
0.346206896552,1.97373631449e-12,0.273326843302,0.128316202573
0.346896551724,1.99079440077e-12,0.274016491898,0.128319214347
0.347586206897,2.00785248705e-12,0.274706140494,0.12832222612
0.348275862069,2.02491057333e-12,0.27539578909,0.128325237894
0.348965517241,2.0419686596e-12,0.276085437686,0.128328249668
0.349655172414,2.05902674588e-12,0.276775086282,0.128331261442
0.350344827586,2.07608483216e-12,0.277464734878,0.128334273216
0.351034482759,2.09314291844e-12,0.278154383474,0.12833728499
0.351724137931,2.11020100472e-12,0.27884403207,0.128340296764
0.352413793103,2.127259091e-12,0.279533680666,0.128343308538
0.353103448276,2.14431717727e-12,0.280223329262,0.128346320312
0.353793103448,2.16137526355e-12,0.280912977858,0.128349332086
0.354482758621,2.17843334983e-12,0.281602626454,0.12835234386
0.355172413793,2.19549143611e-12,0.282292275051,0.128355355633
0.355862068966,2.21254952239e-12,0.282981923647,0.128358367407
0.356551724138,2.22960760867e-12,0.283671572243,0.128361379181
0.35724137931,2.24666569494e-12,0.284361220839,0.128364390955
0.357931034483,2.26372378122e-12,0.285050869435,0.128367402729
0.358620689655,2.2807818675e-12,0.285740518031,0.128370414503
0.359310344828,2.29783995378e-12,0.286430166627,0.128373426277
0.36,2.31489804006e-12,0.287119815223,0.128376438051
0.36,2.31489804006e-12,0.287119815223,0.128376438051
0.360689655172,2.33195612634e-12,0.287809463819,0.128379449825
0.361379310345,2.34901421261e-12,0.288499112415,0.128382461599
0.362068965517,2.36607229889e-12,0.289188761011,0.128385473373
0.36275862069,2.38313038517e-12,0.289878409607,0.128388485146
0.363448275862,2.40018847145e-12,0.290568058203,0.12839149692
0.364137931034,2.41724655773e-12,0.291257706799,0.128394508694
0.364827586207,2.434304644e-12,0.291947355395,0.128397520468
0.365517241379,2.45136273028e-12,0.292637003992,0.128400532242
0.366206896552,2.46842081656e-12,0.293326652588,0.128403544016
0.366896551724,2.48547890284e-12,0.294016301184,0.12840655579
0.367586206897,2.50253698912e-12,0.29470594978,0.128409567564
0.368275862069,2.5195950754e-12,0.295395598376,0.128412579338
0.368965517241,2.53665316167e-12,0.296085246972,0.128415591112
0.369655172414,2.55371124795e-12,0.296774895568,0.128418602885
0.370344827586,2.57076933423e-12,0.297464544164,0.128421614659
0.371034482759,2.58782742051e-12,0.29815419276,0.128424626433
0.371724137931,2.60488550679e-12,0.298843841356,0.128427638207
0.372413793103,2.62194359307e-12,0.299533489952,0.128430649981
0.373103448276,2.63900167934e-12,0.300223138548,0.128433661755
0.373793103448,2.65605976562e-12,0.300912787144,0.128436673529
0.374482758621,2.6731178519e-12,0.30160243574,0.128439685303
0.375172413793,2.69017593818e-12,0.302292084336,0.128442697077
0.375862068966,2.70723402446e-12,0.302981732932,0.128445708851
0.376551724138,2.72429211074e-12,0.303671381529,0.128448720625
0.37724137931,2.74135019701e-12,0.304361030125,0.128451732398
0.377931034483,2.75840828329e-12,0.305050678721,0.128454744172
0.378620689655,2.77546636957e-12,0.305740327317,0.128457755946
0.379310344828,2.79252445585e-12,0.306429975913,0.12846076772
0.38,2.80958254213e-12,0.307119624509,0.128463779494
0.38,2.80958254213e-12,0.307119624509,0.128463779494
0.380689655172,2.82664062841e-12,0.307809273105,0.128466791268
0.381379310345,2.84369871468e-12,0.308498921701,0.128469803042
0.382068965517,2.86075680096e-12,0.309188570297,0.128472814816
0.38275862069,2.87781488724e-12,0.309878218893,0.12847582659
0.383448275862,2.89487297352e-12,0.310567867489,0.128478838364
0.384137931034,2.9119310598e-12,0.311257516085,0.128481850137
0.384827586207,2.92898914608e-12,0.311947164681,0.128484861911
0.385517241379,2.94604723235e-12,0.312636813277,0.128487873685
0.386206896552,2.96310531863e-12,0.313326461873,0.128490885459
0.386896551724,2.98016340491e-12,0.31401611047,0.128493897233
0.387586206897,2.99722149119e-12,0.314705759066,0.128496909007
0.388275862069,3.01427957747e-12,0.315395407662,0.128499920781
0.388965517241,3.03133766375e-12,0.316085056258,0.128502932555
0.389655172414,3.04839575002e-12,0.316774704854,0.128505944329
0.390344827586,3.0654538363e-12,0.31746435345,0.128508956103
0.391034482759,3.08251192258e-12,0.318154002046,0.128511967877
0.391724137931,3.09957000886e-12,0.318843650642,0.12851497965
0.392413793103,3.11662809514e-12,0.319533299238,0.128517991424
0.393103448276,3.13368618142e-12,0.320222947834,0.128521003198
0.393793103448,3.15074426769e-12,0.32091259643,0.128524014972
0.394482758621,3.16780235397e-12,0.321602245026,0.128527026746
0.395172413793,3.18486044025e-12,0.322291893622,0.12853003852
0.395862068966,3.20191852653e-12,0.322981542218,0.128533050294
0.396551724138,3.21897661281e-12,0.323671190814,0.128536062068
0.39724137931,3.23603469909e-12,0.324360839411,0.128539073842
0.397931034483,3.25309278536e-12,0.325050488007,0.128542085616
0.398620689655,3.27015087164e-12,0.325740136603,0.12854509739
0.399310344828,3.28720895792e-12,0.326429785199,0.128548109163
0.4,3.3042670442e-12,0.327119433795,0.128551120937
